# created_utc: 2025-08-09T20:27:22.153019Z
# generator: nist_lines_parser_v1
# ion: Cu_I
# raw_lines: data/raw/lines/Cu_I_lines_raw.csv
# raw_lines_sha256: 4c7a2d952e6309573cb06548d82a32a15a00e9c0721fef4c370dcd6590bcc32d
# tidy_levels: data/tidy/levels/Cu_I_levels.csv
# tidy_levels_sha256: 7b6f206c2da9115978c18f90c7cad21d8a50792b813a159312bed9075b6eb3de
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
94,130.017,vacuum,2305.794303821808,9535.999015936663,,222,0,energy_only|energy_only,0.00236439746186079,True,1.0,True,4P*,2S,3/2,1/2,odd,even,3d9.4s.(3D).6p,3d10.4s,130.017,9.5359966515392,0.0
95,133.1713,vacuum,2251.1791804991017,9310.129014697888,,207,0,energy_only|energy_only,0.001903090080304537,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d9.4s.(1D).5p,3d10.4s,133.1713,9.31013091778797,0.0
96,134.663,vacuum,2226.242234318261,9206.998091940895,,201,0,energy_only|energy_only,0.018307695774637978,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d9.4s.(1D).5p,3d10.4s,134.663,9.20697978424512,0.0
97,137.4799,vacuum,2180.6275535551017,9018.350930245346,,194,0,energy_only|energy_only,0.0007054459856590256,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d9.4s.(3D).5p,3d10.4s,137.4799,9.01835022479936,0.0
98,137.738,vacuum,2176.5413901755505,9001.451916355956,,193,0,energy_only|energy_only,0.0007377985148195876,True,0.0,True,4D*,2S,1/2,1/2,odd,even,3d9.4s.(3D).5p,3d10.4s,137.738,9.001451178557442,0.0
99,138.9879,vacuum,2156.9680382249103,8920.503036991255,,184,0,energy_only|energy_only,0.0011415691733418498,True,1.0,True,*,2S,3/2,1/2,odd,even,3d9.4s.(3D).5p,3d10.4s,138.9879,8.920501895422081,0.0
100,140.8407,vacuum,2128.5925020253376,8803.151248574004,,171,0,energy_only|energy_only,0.00039693752296443563,True,0.0,True,4P*,2S,1/2,1/2,odd,even,3d9.4s.(3D).5p,3d10.4s,140.8407,8.803150851636481,0.0
101,142.2856,vacuum,2106.9767987765454,8713.75588292165,,161,0,energy_only|energy_only,0.0023616684302396607,True,1.0,True,4P*,2S,3/2,1/2,odd,even,3d9.4s.(3D).5p,3d10.4s,142.2856,8.71375824459008,0.0
102,157.96493,vacuum,1897.8418690781555,7848.843310062789,,204,1,energy_only|energy_only,0.00017461530387663515,True,0.0,True,2D*,2D,"3/2,5/2",5/2,odd,even,3d9.4s.(1D).5p,3d9.4s2,157.96493,9.237791097389504,1.3889476127114113
103,158.37971,vacuum,1892.8716184667846,7828.28800516832,,203,1,energy_only|energy_only,0.00013925703842687653,True,1.0,True,2F*,2D,7/2,5/2,odd,even,3d9.4s.(1D).5p,3d9.4s2,158.37971,9.21723575713677,1.3889476127114113
104,158.5875,vacuum,1890.3914747379208,7818.0309548674195,,201,1,energy_only|energy_only,0.0012166662900199299,True,1.0,True,2P*,2D,3/2,5/2,odd,even,3d9.4s.(1D).5p,3d9.4s2,158.5875,9.20697978424512,1.3889476127114113
105,160.5624,vacuum,1867.1398658714618,7721.870027198378,,151,0,energy_only|energy_only,0.002231771862170717,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.57p,3d10.4s,160.5624,7.72187225897024,0.0
106,160.5657,vacuum,1867.1014917880968,7721.711324741442,,150,0,energy_only|energy_only,0.00024522912099200767,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.56p,3d10.4s,160.5657,7.721711079512321,0.0
107,160.5693,vacuum,1867.0596309506238,7721.538202228177,,149,0,energy_only|energy_only,0.0007005936158748227,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.55p,3d10.4s,160.5693,7.721537501634561,0.0
108,160.5737,vacuum,1867.008470253846,7721.326618587208,,148,0,energy_only|energy_only,0.00010991007275151787,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.54p,3d10.4s,160.5737,7.721326728497281,0.0
109,160.5776,vacuum,1866.9631256165244,7721.139088235451,,147,0,energy_only|energy_only,0.0016639642299196566,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.53p,3d10.4s,160.5776,7.72114075219968,0.0
110,160.5819,vacuum,1866.9131328001474,7720.932334559729,,146,0,energy_only|energy_only,0.0023554973276986857,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.52p,3d10.4s,160.5819,7.720929979062401,0.0
111,160.58641,vacuum,1866.8607013507558,7720.715495508225,,145,0,energy_only|energy_only,9.109056918532588e-06,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.51p,3d10.4s,160.58641,7.720715486399168,0.0
112,160.59149,vacuum,1866.8016468369528,7720.471265663186,,144,0,energy_only|energy_only,2.8134864805906545e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.50p,3d10.4s,160.59149,7.720471237528321,0.0
113,160.59691,vacuum,1866.7386439751547,7720.210706762893,,143,0,energy_only|energy_only,0.00016394878730352502,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.49p,3d10.4s,160.59691,7.72021087071168,0.0
114,160.6024,vacuum,1866.6748317584297,7719.946800639574,,142,0,energy_only|energy_only,1.6270484593405854e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.48p,3d10.4s,160.6024,7.719946784369089,0.0
115,160.60849,vacuum,1866.6040506326908,7719.654073424368,,141,0,energy_only|energy_only,0.00010823649608937558,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.47p,3d10.4s,160.60849,7.719654181660864,0.0
116,160.61491,vacuum,1866.5294398882395,7719.345508178766,,140,0,energy_only|energy_only,4.717191677627852e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.46p,3d10.4s,160.61491,7.719345461006849,0.0
117,160.6218,vacuum,1866.4493736217623,7719.014380706957,,139,0,energy_only|energy_only,4.2490164560149424e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.45p,3d10.4s,160.6218,7.719014423197121,0.0
118,160.62931,vacuum,1866.3621103769915,7718.65348892451,,138,0,energy_only|energy_only,0.00014025526525074383,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.44p,3d10.4s,160.62931,7.7186536291797765,0.0
119,160.6372,vacuum,1866.2704404708247,7718.2743726548815,,137,0,energy_only|energy_only,0.00013512220903066918,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.43p,3d10.4s,160.6372,7.718274237532673,0.0
120,160.64569,vacuum,1866.171809526916,7717.866467846332,,136,0,energy_only|energy_only,0.00013832639524480328,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.42p,3d10.4s,160.64569,7.717866329519937,0.0
121,160.65491,vacuum,1866.0647097558362,7717.4235387828285,,135,0,energy_only|energy_only,0.00016714882076485083,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.41p,3d10.4s,160.65491,7.717423705931649,0.0
122,160.6612,vacuum,1865.9916519981177,7717.121396174291,,134,0,energy_only|energy_only,0.002267997230774199,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.41s,3d10.4s,160.6612,7.717123664171521,0.0
123,160.6649,vacuum,1865.9486795186754,7716.943676279243,,133,0,energy_only|energy_only,0.00021080459737277124,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.40p,3d10.4s,160.6649,7.716943887083841,0.0
124,160.6717,vacuum,1865.8697082311323,7716.61707727644,,132,0,energy_only|energy_only,0.001748318359204859,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.40s,3d10.4s,160.6717,7.71661532895808,0.0
125,160.67561,vacuum,1865.824302767545,7716.42929536746,,131,0,energy_only|energy_only,5.7293019381177146e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.39p,3d10.4s,160.67561,7.71642935266048,0.0
126,160.6826,vacuum,1865.743135846694,7716.093615954913,,130,0,energy_only|energy_only,0.0009793698882276658,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.39s,3d10.4s,160.6826,7.716094595324801,0.0
127,160.6873,vacuum,1865.6885640620012,7715.867925187846,,129,0,energy_only|energy_only,0.00022094611722422997,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.38p,3d10.4s,160.6873,7.715867704241728,0.0
128,160.6947,vacuum,1865.60264899838,7715.5126090346275,,128,0,energy_only|energy_only,0.0007394423064397415,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.38s,3d10.4s,160.6947,7.715511869592321,0.0
129,160.70009,vacuum,1865.5400753042518,7715.253825029202,,127,0,energy_only|energy_only,0.00015743044787086546,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.37p,3d10.4s,160.70009,7.715253982459649,0.0
130,160.7084,vacuum,1865.443610912684,7714.854880361181,,126,0,energy_only|energy_only,0.00012702038020506734,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.37s,3d10.4s,160.7084,7.714854753340801,0.0
131,160.71401,vacuum,1865.3784943826615,7714.585580031491,,125,0,energy_only|energy_only,0.00012759878154611215,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.36p,3d10.4s,160.71401,7.714585707630273,0.0
132,160.7221,vacuum,1865.284599939896,7714.197263817712,,124,0,energy_only|energy_only,0.0003732715686055599,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.36s,3d10.4s,160.7221,7.71419763708928,0.0
133,160.72899,vacuum,1865.2046404323203,7713.866577865243,,123,0,energy_only|energy_only,2.1414308321254794e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.35p,3d10.4s,160.72899,7.7138665992795525,0.0
134,160.7384,vacuum,1865.0954470120394,7713.414990164371,,122,0,energy_only|energy_only,0.0015464749894817942,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.35s,3d10.4s,160.7384,7.713416536639361,0.0
135,160.7454,vacuum,1865.0142274677844,7713.079093118913,,121,0,energy_only|energy_only,0.0002065007993223844,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.34p,3d10.4s,160.7454,7.713079299619713,0.0
136,160.7555,vacuum,1864.897051733844,7712.594493221301,,120,0,energy_only|energy_only,2.818266784743173e-05,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.34s,3d10.4s,160.7555,7.712594521403968,0.0
137,160.76359,vacuum,1864.803205750755,7712.20637742064,,119,0,energy_only|energy_only,7.34423365429393e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.33p,3d10.4s,160.76359,7.712206450862976,0.0
138,160.77499,vacuum,1864.6709789874656,7711.659531467157,,118,0,energy_only|energy_only,0.00014908087632647948,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.33s,3d10.4s,160.77499,7.711659680548033,0.0
139,160.7837,vacuum,1864.5699657365765,7711.241774228587,,117,0,energy_only|energy_only,7.957083835208323e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.32p,3d10.4s,160.7837,7.711241853799425,0.0
140,160.79611,vacuum,1864.4260610533427,7710.646632278835,,116,0,energy_only|energy_only,9.736826996231684e-05,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.32s,3d10.4s,160.79611,7.710646729647104,0.0
141,160.80601,vacuum,1864.3112779180333,7710.171927374088,,115,0,energy_only|energy_only,5.720685476262588e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.31p,3d10.4s,160.80601,7.710171870167233,0.0
142,160.81959,vacuum,1864.1538509083377,7709.520861575613,,114,0,energy_only|energy_only,9.155002044280991e-05,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.31s,3d10.4s,160.81959,7.709520953125633,0.0
143,160.83061,vacuum,1864.0261204008366,7708.992610641947,,113,0,energy_only|energy_only,0.0001697985007922398,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.30p,3d10.4s,160.83061,7.7089927804404486,0.0
144,160.84569,vacuum,1863.8513596478713,7708.26985824138,,112,0,energy_only|energy_only,9.432239767193096e-05,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.30s,3d10.4s,160.84569,7.708269952563777,0.0
145,160.858,vacuum,1863.708724465056,7707.679966523498,,111,0,energy_only|energy_only,0.00017874410605145385,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.29p,3d10.4s,160.858,7.7076797877793926,0.0
146,160.87529,vacuum,1863.508423201599,7706.851587058751,,110,0,energy_only|energy_only,1.3724670679948758e-05,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.29s,3d10.4s,160.87529,7.70685157333408,0.0
147,160.8887,vacuum,1863.3531006217343,7706.2092244827445,,109,0,energy_only|energy_only,0.00011070362415921409,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.28p,3d10.4s,160.8887,7.706209335186369,0.0
148,160.9077,vacuum,1863.133075670089,7705.299274397911,,108,0,energy_only|energy_only,1.677220188867068e-05,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.28s,3d10.4s,160.9077,7.705299291170113,0.0
149,160.92321,vacuum,1862.9535043453332,7704.5566270709905,,107,0,energy_only|energy_only,1.2492937457864173e-06,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.27p,3d10.4s,160.92321,7.704556625821697,0.0
150,160.9448,vacuum,1862.7035977552553,7703.5230964593875,,106,0,energy_only|energy_only,0.0004988523469364736,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.27s,3d10.4s,160.9448,7.703522597607041,0.0
151,160.96191,vacuum,1862.5055952678495,7702.704223968496,,105,0,energy_only|energy_only,7.792910491843941e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.26p,3d10.4s,160.96191,7.702704301897601,0.0
152,160.98559,vacuum,1862.2316320361344,7701.571203081201,,104,0,energy_only|energy_only,0.00011675697624013992,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.26s,3d10.4s,160.98559,7.701571086324225,0.0
153,161.00589,vacuum,1861.9968375070005,7700.600170931864,,103,0,energy_only|energy_only,0.00011911888850590913,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.25p,3d10.4s,161.00589,7.700600290050753,0.0
154,161.0334,vacuum,1861.6787449063363,7699.28464563896,,102,0,energy_only|energy_only,0.0023076171992215677,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.25s,3d10.4s,161.0334,7.699282338021761,0.0
155,161.05609,vacuum,1861.4164667725386,7698.199950433645,,101,0,energy_only|energy_only,5.536083335755393e-06,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.24p,3d10.4s,161.05609,7.698199955969729,0.0
156,161.0878,vacuum,1861.0500484828772,7696.684566149869,,100,0,energy_only|energy_only,0.00030291541042970493,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.24s,3d10.4s,161.0878,7.6966848690652805,0.0
157,161.11359,vacuum,1860.7521438756348,7695.452531689208,,99,0,energy_only|energy_only,6.555602249136427e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.23p,3d10.4s,161.11359,7.695452466133185,0.0
158,161.15,vacuum,1860.331728203537,7693.713832175221,,98,0,energy_only|energy_only,0.0016153383785422193,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.23s,3d10.4s,161.15,7.6937154475136005,0.0
159,161.17999,vacuum,1859.9855850592867,7692.282299155353,,97,0,energy_only|energy_only,0.00010897525589825818,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.22p,3d10.4s,161.17999,7.692282190180097,0.0
160,161.2225,vacuum,1859.4951573136505,7690.254052970503,,96,0,energy_only|energy_only,0.0022354077373165637,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.22s,3d10.4s,161.2225,7.69025628837824,0.0
161,161.25729,vacuum,1859.0939857664728,7688.594940762286,,95,0,energy_only|energy_only,4.0642605199536774e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.21p,3d10.4s,161.25729,7.68859490011968,0.0
162,161.3065,vacuum,1858.5268293590152,7686.249370329384,,94,0,energy_only|energy_only,0.0022284405367827276,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.21s,3d10.4s,161.3065,7.686251598769921,0.0
163,161.34789,vacuum,1858.050068085799,7684.27764413304,,93,0,energy_only|energy_only,0.00012619835251825862,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.20p,3d10.4s,161.34789,7.684277770331392,0.0
164,161.4056,vacuum,1857.3857288718607,7681.53015790677,,92,0,energy_only|energy_only,0.0023570958892378258,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.20s,3d10.4s,161.4056,7.681527800810881,0.0
165,161.45519,vacuum,1856.8152439076132,7679.170821669078,,91,0,energy_only|energy_only,3.953021951019764e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.19p,3d10.4s,161.45519,7.679170861199297,0.0
166,161.58339,vacuum,1855.342049699539,7673.07817997281,,90,0,energy_only|energy_only,9.771711120265536e-05,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.18p,3d10.4s,161.58339,7.673078277689921,0.0
167,161.6924,vacuum,1854.0912126976903,7667.905133791303,,207,2,energy_only|energy_only,0.00015118877490749583,True,1.0,True,2P*,2D,1/2,3/2,odd,even,3d9.4s.(1D).5p,3d9.4s2,161.6924,9.31013091778797,1.6422256328078912
168,161.73839,vacuum,1853.5640054287667,7665.72477972012,,89,0,energy_only|energy_only,4.837303094973322e-06,True,1.0,True,2P*,2S,"1/2,3/2",1/2,odd,even,3d10.17p,3d10.4s,161.73839,7.665724774882817,0.0
169,161.9282,vacuum,1851.391283297165,7656.73912298807,,88,0,energy_only|energy_only,0.0007228052854770795,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.16p,3d10.4s,161.9282,7.656738400182785,0.0
170,161.9283,vacuum,1851.3901399570054,7656.734394513107,,87,0,energy_only|energy_only,0.0021935402419330785,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.16p,3d10.4s,161.9283,7.656732200972865,0.0
171,162.12961,vacuum,1849.0913411806762,7647.227326674238,,205,2,energy_only|energy_only,0.00012630331366381142,True,1.0,True,2F*,2D,5/2,3/2,odd,even,3d9.4s.(1D).5p,3d9.4s2,162.12961,9.289452833178817,1.6422256328078912
172,162.1642,vacuum,1848.6969257086337,7645.596155347709,,86,0,energy_only|energy_only,0.001024766851514869,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.15p,3d10.4s,162.1642,7.645597180114561,0.0
173,162.1643,vacuum,1848.695785693892,7645.591440625569,,85,0,energy_only|energy_only,0.0007801210567777161,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.15p,3d10.4s,162.1643,7.645592220746625,0.0
174,162.4624,vacuum,1845.3036394882754,7631.562651142891,,84,0,energy_only|energy_only,0.0004822872106160503,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.14p,3d10.4s,162.4624,7.63156216885568,0.0
175,162.4631,vacuum,1845.2956886825377,7631.529769252445,,83,0,energy_only|energy_only,0.00016371165202144766,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.14p,3d10.4s,162.4631,7.631529932964097,0.0
176,162.84658,vacuum,1840.950285845733,7613.558627114165,,82,0,energy_only|energy_only,0.00020370814854686614,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.13p,3d10.4s,162.84658,7.613558423406016,0.0
177,162.84855,vacuum,1840.928015631702,7613.466524909413,,81,0,energy_only|energy_only,0.00015018978683656314,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.13p,3d10.4s,162.84855,7.6134666750992,0.0
178,163.23235,vacuum,1836.5995343447546,7595.565364678245,,204,2,energy_only|energy_only,9.990336820919765e-05,True,1.0,True,2D*,2D,"3/2,5/2",3/2,odd,even,3d9.4s.(1D).5p,3d9.4s2,163.23235,9.237791097389504,1.6422256328078912
179,163.35369,vacuum,1835.2352983272065,7589.9233378507515,,80,0,energy_only|energy_only,2.2185728084878065e-05,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.12p,3d10.4s,163.35369,7.5899233156650245,0.0
180,163.35831,vacuum,1835.1833953228338,7589.708684272241,,78,0,energy_only|energy_only,0.00013872955150873167,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.12p,3d10.4s,163.35831,7.589708823001793,0.0
181,164.04369,vacuum,1827.515937979693,7557.998628627756,,77,0,energy_only|energy_only,4.2087467591045424e-06,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.11p,3d10.4s,164.04369,7.557998624419009,0.0
182,164.0519,vacuum,1827.4244796920975,7557.620387542216,,74,0,energy_only|energy_only,8.50716714921873e-05,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.11p,3d10.4s,164.0519,7.5576204726138885,0.0
183,164.7029,vacuum,1820.20145364775,7527.748352063241,,182,1,energy_only|energy_only,0.0003842434516627691,True,1.0,True,2P*,2D,3/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,164.7029,8.9166955805312,1.3889476127114113
184,165.01326,vacuum,1816.7779849934484,7513.590023341379,,73,0,energy_only|energy_only,5.910528216190869e-05,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.10p,3d10.4s,165.01326,7.513589964236097,0.0
185,165.02985,vacuum,1816.5953492656024,7512.83470266159,,72,0,energy_only|energy_only,0.00019780624916165834,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.10p,3d10.4s,165.02985,7.5128349004678405,0.0
186,165.17199,vacuum,1815.032064455965,7506.369476174725,,180,1,energy_only|energy_only,0.00010368504626967479,True,0.0,True,2D*,2D,5/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,165.17199,8.89531698520109,1.3889476127114113
187,165.5318,vacuum,1811.0868002401955,7490.053174405382,,179,1,energy_only|energy_only,0.0001224251445819391,True,1.0,True,2F*,2D,7/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,165.5318,8.879000664691649,1.3889476127114113
188,166.43136,vacuum,1801.297892416429,7449.56950453951,,68,0,energy_only|energy_only,2.098923687299248e-05,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.9p,3d10.4s,166.43136,7.449569483550273,0.0
189,166.47198,vacuum,1800.8583666752806,7447.751772130282,,62,0,energy_only|energy_only,0.00010307144657417666,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.9p,3d10.4s,166.47198,7.447751875201728,0.0
190,166.4825,vacuum,1800.7445707506797,7447.281150000974,,61,0,energy_only|energy_only,0.0008250888186012162,False,2.0,False,2D,2S,5/2,1/2,even,even,3d10.8d,3d10.4s,166.4825,7.447281975089792,0.0
191,167.1481,vacuum,1793.573830632834,7417.625351739187,,172,1,energy_only|energy_only,0.0010909037055171211,True,1.0,True,4D*,2D,3/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,167.1481,8.806574055354304,1.3889476127114113
192,167.3438,vacuum,1791.476337934241,7408.950818943021,,169,1,energy_only|energy_only,0.00044933782464795513,True,0.0,True,2F*,2D,5/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,167.3438,8.797898880992257,1.3889476127114113
193,168.4674,vacuum,1779.528015509232,7359.5365278685185,,165,1,energy_only|energy_only,0.002077981992442801,True,0.0,True,4D*,2D,5/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,168.4674,8.748486218561922,1.3889476127114113
194,168.56948,vacuum,1778.4503932740374,7355.079840401932,,58,0,energy_only|energy_only,4.5705714910582174e-05,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d10.8p,3d10.4s,168.56948,7.3550798861076485,0.0
195,168.70522,vacuum,1777.0194544069234,7349.161952754259,,57,0,energy_only|energy_only,0.00016756375771365128,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.8p,3d10.4s,168.70522,7.349162120318017,0.0
196,168.77477,vacuum,1776.2871666185652,7346.133453803771,,51,0,energy_only|energy_only,0.0001434684672858566,False,2.0,False,2D,2S,5/2,1/2,even,even,3d10.7d,3d10.4s,168.77477,7.346133310335303,0.0
197,168.77828,vacuum,1776.2502260361937,7345.980679830585,,50,0,energy_only|energy_only,5.956488166702911e-06,False,1.0,False,2D,2S,3/2,1/2,even,even,3d10.7d,3d10.4s,168.77828,7.345980685787073,0.0
198,168.80771,vacuum,1775.940553900056,7344.699978780809,,164,1,energy_only|energy_only,0.00019820518900814932,True,1.0,True,4D*,2D,7/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,168.80771,8.73364778969741,1.3889476127114113
199,168.88491,vacuum,1775.1287430001887,7341.342598666967,,163,1,energy_only|energy_only,8.62263568706112e-05,True,0.0,True,4F*,2D,5/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,168.88491,8.730290297604736,1.3889476127114113
200,169.10639,vacuum,1772.8038425987334,7331.727583180251,,162,1,energy_only|energy_only,0.00012712715488305548,True,1.0,True,4F*,2D,7/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,169.10639,8.720675323018817,1.3889476127114113
201,169.2661,vacuum,1771.1311243066393,7324.809776175129,,161,1,energy_only|energy_only,0.0008557035398553126,True,1.0,True,4P*,2D,3/2,5/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,169.2661,8.71375824459008,1.3889476127114113
202,170.12909,vacuum,1762.1469555853148,7287.654239818933,,187,2,energy_only|energy_only,0.00018756223198579391,True,0.0,True,2D*,2D,3/2,3/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,170.12909,8.929880060189056,1.6422256328078912
203,170.38414,vacuum,1759.5091773213164,7276.745265463304,,49,0,energy_only|energy_only,0.0001642532406549435,True,1.0,True,2D*,2S,3/2,1/2,odd,even,3d9.(2D).4s.4p.(1P*),3d10.4s,170.38414,7.276745429716545,0.0
204,170.7391,vacuum,1755.8512256419297,7261.617192869337,,48,0,energy_only|energy_only,0.0009248004234905238,False,0.0,False,2S,2S,1/2,1/2,even,even,3d10.8s,3d10.4s,170.7391,7.2616181176697605,0.0
205,170.9398,vacuum,1753.7896850236166,7253.091345930186,,180,2,energy_only|energy_only,6.463012141466606e-06,True,1.0,True,2D*,2D,5/2,3/2,odd,even,3d9.4s.(3D).5p,3d9.4s2,170.9398,8.89531698520109,1.6422256328078912
206,171.33656,vacuum,1749.728475930648,7236.295534677695,,47,0,energy_only|energy_only,5.031084947404452e-05,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3d9.(2D).4s.4p.(1P*),3d10.4s,171.33656,7.236295584988545,0.0
207,172.56682,vacuum,1737.2543458817865,7184.706677998916,,45,0,energy_only|energy_only,7.390897553705145e-05,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3d10.7p,3d10.4s,172.56682,7.184706751907892,0.0
208,172.7264,vacuum,1735.649315912333,7178.068807403135,,40,0,energy_only|energy_only,0.0006654143735431717,False,2.0,False,2D,2S,5/2,1/2,even,even,3d10.6d,3d10.4s,172.7264,7.178068141988762,0.0
